Sentence,Opinion
"The cause of the problem is known, and the Ubuntu guys will release a fix soon enough. This will probably either be rebuilding linux-ubuntu-modules with some new compile flags, or with a complete kernel rebuild and some patches",0
"During the connection dialog, however, I get the same message ""Cannot get information from the serial port."" maybe because usb is not a ""regular"" serial port.",0
i agree with what mike said - we (it) do a lot of last minute work and would have been able to handle this one too.,0
"I don't think they have xulrunner-1.9 in debian, so lets wait for this and see what we get.",0
Problem seems to have been dissapeared. I tested on a clear 7.10.beta install and no problems anymore,0
"Okay, but your mockups are bad (I hope you do not take any offense, because its a great idea!).",0
"Yes, this has been fixed for me as well since the final release.",0
That is a different bug and has already been reported.,0
"I get the same problem described by DanM for ""sleep"", and the same problem described in the original post for hibernation (screen flicks on an off).",0
No it doesn't make sense to me either when you put it that way.,0
i can confirm this.,0
"I can confirm that the rootflags boot option doesn't work, at least with locale=es_ES.utf8.",0
macobas' solution worked perfect for me! Thank you makobas.,0
"All the patches (04, 06, 08) have been merged upstream and shipping with hardy. Note that 04 is not enabled in this diff.",0
I am facing the same issue with Hardy Heron on my HP laptop (Compaq nx6120).,0
Still no dice on my 1420. I tried seveal combinations in /etc/modprobe.d/alsa-base after installing linux-backports-modules. No sound of any kind.,0
ipw3945.ko works fine with 2.6.17-11 generic.,0
"unfortunately we can't fix it, because your description does not yet have enough information.",0
"ok, i can confirm, that making the changes that you specified above does allow me to get sound",0
Suspend in Gutsy still hangs with the latest fglrx release,0
i agree with sergio zanchetta: there are many people having this problem.,0
thunderbird did not close while under gdb. but it did not open the email either.,0
"i can also confirm the issue for hardy, exactly the same as with gutsy.",0
It appears to still be a problem. I never saw a battery status from it.,0
Thanks for the response Stefan. I'll give this a try soon.,0
"grub cannot see the usb keyboard, there is no option in the bios for legacy keyboard or any other options for that matter.",0
"I have the same problem, i was going to buy a 4965AGN wifi card anyway so i will see if that fixes the problem.",0
I still won't consider this bug closed though..,0
Another useful datapoint is that the submitter of #197183 claims that this worked in Dapper.,0
I at least can't reproduce it with a simple checkout.,0
i think it would be reasonable to put the mdadm patch before this delay also.,0
2.6.26 kernel works so far. but I can't even boot the 2.6.27 kernel so,0
"Yes, your first example works as expected.",0
"apt cannot check every single bit of the cache file for correctness, this would defeat the purpose of the cache.",0
i have similar problems as martin above.,0
"of course, you are right that the reported address boundary error is fish-specific.",0
I can confirm the missing libwfb is the same bug as . Applying the fix described for the 9755 driver but using the 100-series libraries worked for me.,0
"Thanks for the tip, I updated it and now it works perfectly.",0
I can confirm that lizardmenke's workaround does in fact work.,0
This bug was fixed in the package xubuntu-default-settings,0
I confirm that jasbur's fix works for me.,0
"Same version as above poster, won't suspend for me neither on keyboard nor mouse activity.",0
uploaded to gutsy-proposed. Thanks for your contribution.,0
"Ok, I can reproduce this now.",0
Robert - while you are experiencing the same symptom as Steve unless you have the same hardware it would be best if you opened a separate bug report and include the same information we requested of him. Thanks in advance!,0
"Working on a Dell Latitude 630, except that microphone capture is unacceptable Has anyone else tested microphone?",0
"Tim, right. There is the patch (unchanged 0.40 release, i386 only).",0
I get this same problem,0
"I also report success with Hardy. No ""irqpoll"" needed anymore. Thx",0
Loading snd_hda_indel with model=ref makes it work again.,0
"miked, your run looks good, the test suite passed.",0
"@mikael nilsson: hm, interessting. it fixes the problem on my development and on my test-system.",0
"i have had the same problem as neal and pinkwerks, in booting from the fiesty live cd the xfce panel fails to launch.",0
i concur with the findings of philipp.,0
"I have also such a problem, NetworkManager taking 100% CPU all the time, making it impossible to do CPU-intensive tasks like compiling.",0
Yes I have a laptop. And right it seems to be the same issue.,0
I confirm that I also run into this bug in my Hardy alpha5 installation and that Sven's workaround works great.,0
I confirm that the heindsight solution works for my laptop.,0
"Having the same problems on a T42, I downloaded the 2.6.24-2 kernel as suggested and I was able to enter suspend mode and to resume.",0
"Okay, we've already tried this and got a '404 - Resource not found' error.",0
"Thanks Travis, we're looking at doing an update of the -ati driver for Gutsy.",0
"I agree with Wodz, but I'd go one step further and say the legacy driver should be the default.",0
i do agree that it can be confusing and i don ' t mind if we won ' t allow it,0
"Ah, now that is interesting. I'll ask our python-apt guru about this.",0
